Run_ID,Seed,Method,Turbine_Count,Net_AEP_GWh,Total_Cost_USD,Turbine_Coords_X,Turbine_Coords_Y,Substation_X,Substation_Y,N_Grupos
8,499085549,Sequential,64,1472.415878413501,4538142.921457384713,"1253.282313087041,-1554.830784838977,-151.629190132738,-2935.468945859953,-4985.648482646799,-122.796110642129,-4069.630776197636,4474.875938022108,1086.967857809994,471.133011046948,2741.415086574262,-1123.851413152925,955.219136170503,-1280.635814753811,1862.762856072643,2564.214334987600,-225.758103987362,1817.831616169581,-355.588206131573,1162.975559539615,1582.568544884811,1283.386895977967,-4957.153384117908,3179.765588284615,-2888.123236739834,3895.524934119800,-162.597058268165,-107.465300689270,110.163122024713,577.955404519278,-2978.326516304088,1381.323194649111,1940.729874601534,-2513.669933242549,1971.220977974797,-3607.048997056635,3025.655179167880,-477.326247787263,1867.164913576827,-1027.725438386704,2239.206325374013,1427.055691904462,592.339565566145,-31.352424246346,-2098.171589324769,-1714.111136518819,2063.127911323968,4968.534968697511,-901.124223693700,-2898.758565761992,-1323.033517795998,3634.426258013511,-1003.543327882337,-4564.068250000059,-824.311387409808,4731.942649483748,-2107.907560321072,-1665.757136868307,-1275.673043430543,-4002.179227376907,-880.368372033255,-361.203386010723,-2633.118622838540,1066.204899964984","2341.410900231483,2485.151517666565,-3280.485038461636,-3384.613058416088,-378.562025937185,-4998.491884079754,-168.778869186716,-54.776657679852,-2722.434963354368,-169.770155681787,1538.652628824367,858.036762136756,-1549.115614956858,-3773.979075832952,533.827735950177,-1020.686735592385,3774.694692513100,-959.751966654924,-2825.338788167014,-2202.600224378606,3250.192992521947,1092.100848752337,653.169446872991,3858.638464997854,1693.357478810499,-389.418692437358,2124.879490842532,-3583.412424335194,854.967510211735,495.222198844127,-828.498790129609,3648.294236765353,-2394.850572188188,-980.472034500370,1322.403935467084,-1263.106050920298,-3806.776893388599,4977.163816188225,2093.740116103753,2654.665937544787,234.720579596951,-4016.991790164278,1984.958679419612,-503.214951788919,-3712.842995375001,4697.001491554177,-1986.493970151930,-560.053805299114,-1850.425725291936,2915.702054808466,-2685.391497251447,-3432.207913867979,4118.192900177235,641.407329126710,-3520.371681059960,-134.821222858038,1424.142921099975,-2390.365207475006,1770.700167031085,-2997.092162739207,4921.884956957397,-2231.923680041209,-1371.385041488653,-3336.018994742290",176.863740976699,-122.067280133414,5
8,499085549,Proposed,64,1478.927500319665,1893752.673108965624,"606.279699124322,1094.659530008536,-33.447720370166,-909.728211303494,-607.210932963244,2.450692960268,2134.424398563790,1315.936816630893,623.525543492800,800.915318156293,1377.539199156190,-3971.800773170779,-1632.167519837113,-680.363768682776,-2718.174311322628,460.973633641963,1002.433276270282,1384.299149761011,2007.750019022866,3045.276719553119,1769.073697182029,724.206213188916,54.247765420950,-979.184192226326,-1761.253597532343,-1212.326057907458,-1775.463884899773,-2312.624150218064,-2437.091774784056,-1603.608441128598,-1156.830046682302,-135.927201295340,-467.683889046030,1071.928933053470,746.248602585744,2075.706544693079,4190.295537150541,3667.498516370374,3481.649893917961,2489.712358527731,2377.499126823202,2759.599005074906,1360.493649623624,-22.699317385440,-1117.925974135840,-1138.583804924835,-2554.370601748773,-4608.872947599409,-3348.821873844154,-3458.577680471126,-2932.918017460250,-3741.869924047202,-3834.128288180056,-2902.419849161116,-1948.041584574182,-2678.131343165201,-651.074792787185,-257.321339592404,603.649921653403,1942.124684416209,1753.804380807496,2341.750785602824,3554.931121116092,3479.830311064724","-94.856547873621,-210.490937651258,598.844377133243,885.273109817835,-553.278861109478,-1222.288247295475,441.947848055495,2911.416761915180,1266.088761896548,1683.360045008893,941.344554261674,533.636124469154,163.673295795867,-1943.462499500211,-1301.328701378613,-1231.543240511009,-1872.204460602390,-1023.558396477454,-416.279993357796,231.357771126962,1922.808614098829,3988.168371084453,2626.159201870253,1774.692683355307,3464.834163111240,1339.836281637512,-2000.996027887748,-84.540045311383,-641.158658983885,-3578.221108522972,-1476.616127694576,-2021.343378603992,-2635.472846620143,-2439.844140362154,-3387.901738701486,-1470.841539342222,-568.306824526585,326.684373484319,1862.054698770249,2172.382677906799,3567.894808638006,2766.997848521335,4223.785820697235,3836.693402317419,3183.990245790916,2793.324742441064,3036.205144604102,1695.008879527971,1651.296063931017,1963.279058995210,-546.913390287971,-719.394563584503,-3157.343617869926,-1781.285063854948,-3743.191873789701,-3813.160658177490,-3711.631032223670,-3156.839341393884,-2645.419953418297,-3145.836687046661,-2539.034895225238,-2305.765518984714,-1740.110476779489,-1256.747619119432",-51.405136997376,-102.877645059473,48
9,1490318053,Baseline,64,1287.554469824800,1500407.104220525594,"0.000000000000,750.000000000000,231.762700000000,-606.762700000000,-606.762700000000,231.762700000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,750.000000000000,1299.038100000000,2250.000000000000,2114.308400000000,1723.600000000000,1125.000000000000,390.708400000000,-390.708400000000,-1125.000000000000,-1723.600000000000,-2114.308400000000,-2250.000000000000,-2114.308400000000,-1723.600000000000,-1125.000000000000,-390.708400000000,390.708400000000,1125.000000000000,1723.600000000000,2114.308400000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000","0.000000000000,0.000000000000,713.292400000000,440.838900000000,-440.838900000000,-713.292400000000,0.000000000000,750.000000000000,1299.038100000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,769.545300000000,1446.272100000000,1948.557200000000,2215.817400000000,2215.817400000000,1948.557200000000,1446.272100000000,769.545300000000,0.000000000000,-769.545300000000,-1446.272100000000,-1948.557200000000,-2215.817400000000,-2215.817400000000,-1948.557200000000,-1446.272100000000,-769.545300000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000",-31.234752377721,-39.043440472152,48
9,1490318053,Sequential,64,1483.893467786850,4107851.789720331319,"-1413.253093532933,794.502786878842,-4889.541693888686,-516.451178555636,-3214.422851812627,-4996.004006694405,1639.967038383366,3864.953714864981,-688.155865454780,277.602366862542,-1802.621081014878,-3803.332384776506,-273.552561707280,2766.580453370431,993.829283321312,2547.305821249172,1451.988033348412,-642.090134190158,4722.107594168245,3039.404233593595,-835.657808838422,-3440.699411982459,358.299607696252,1443.047590497135,-4808.181987095345,1930.011210441370,-3058.186919495756,-216.422636325088,4900.465719433023,-1804.480311109851,-1417.897541576308,-3592.513614013938,229.716618424605,4504.218942169668,2744.756969745093,2553.404989597308,1881.951004031824,2670.388882184793,4162.926995719702,-453.561956247056,2923.746085379810,-4259.999743542689,697.186971281236,-1695.212267771673,-3732.645211067938,-3595.127982108153,25.219212504681,-2126.112447414615,-3677.788504643889,-2370.357325769418,-4298.961921441156,-3689.661784467401,-4903.730176588449,-1739.601166252943,480.978815937240,-989.873476189308,-214.183552772813,-1963.968980381281,806.386782178597,-3929.846008842008,-2198.735668429987,-1459.992453926257,-1974.366907650254,3958.319412206922","1677.923647512560,-316.212126135800,1045.170810788437,-324.951872627401,-3829.815364967974,199.859863638133,1046.033371828037,-2214.287315397569,1615.128288259673,-2491.536045123068,4351.500364991024,-3245.714523939260,3295.229752958908,-303.460590910908,-3650.962582479644,2614.608441973982,-1765.773822465912,2808.873178717894,1643.684844822325,685.455584026736,656.946721413200,2498.057640411547,-987.951392308546,-2742.419925676949,1371.636241491110,-951.941946128967,194.647392300872,1844.810828029641,992.691156735964,4060.439813602248,-1999.365788385564,-1058.805810326762,-2160.799401205083,1462.923191222902,-2952.828371373925,-4298.851353454731,2511.064459787900,-1185.805234754583,-2769.483494861115,4164.648757823830,2926.772373034570,2513.466275102015,706.436058285033,-4703.855372691259,1053.790617473864,3474.917954752739,-4999.936398727552,2802.407466334331,3184.712696018763,1853.981900952592,-1864.718527149154,331.781321886392,-976.437583881229,3206.552188133004,-705.695990880419,-551.240090111459,-3774.829139063791,-634.270672644371,-3258.423491287695,-1015.603646330796,-2398.492281770571,4465.462417191755,-1736.639990727439,-1267.507023405813",-1390.593484255285,-237.182964995031,5
9,1490318053,Proposed,64,1466.740694913573,1982339.963607494719,"2744.241272140410,-1188.267777181922,4735.607523836625,-885.401171691103,-3856.003103042886,-689.096002085909,831.341657467121,1393.140326133743,4577.955153933487,-3023.425860168059,-2100.610298092176,-3250.611420119781,-954.780084891935,-480.927397887401,-908.419461694278,-349.998464035433,-597.149564516787,3195.802825717829,1791.908407578732,3585.383657974403,-183.982644801459,-3602.392767916539,3494.825418575421,2339.780851090760,2236.891467057910,90.331459676082,357.150532237881,1397.186991817991,-3772.365664460758,-1629.678387253598,-1371.545228596445,-43.590763214755,-1891.936130046326,-1920.186923396226,2860.803792438659,4745.531777578265,2853.998508430595,648.007868492195,4978.446463335429,-2318.615016130555,2231.758838408680,3015.223846143346,-2714.364511715217,1991.390271689310,-1388.738569071558,-334.105773543836,1132.788467116549,799.681239455134,-980.520688207650,1395.375644278369,-671.096216438245,3514.787204291372,1930.233289528641,796.224777833037,-1436.194131480681,254.657966316230,-3713.062213765475,-28.970628168997,908.565399086289,-606.494291611643,3900.294875330875,-5.243489446159,-1497.127879468961,-1228.779113744620","518.453520602996,-345.808746789442,-1129.894308359711,-780.571845249341,-3154.152951578393,2794.823035359884,574.660149425394,-3396.630556866673,-338.373790325950,320.534643245333,1099.933839048431,2929.467889916402,3145.707058535731,-4086.374493244655,2464.131884180460,-1200.437526510725,-97.651195405317,3360.693276832388,3522.142498495449,-2123.814958036066,1003.425618361715,-1441.821605447769,-3575.778977185130,-940.842349998651,-1542.104674975086,-4560.550081087532,-2656.216012202955,3112.916297659069,1785.505657183105,352.037154029662,2139.467901473331,-961.173851239859,711.780195579865,-2335.158064916685,-2909.131113121325,999.425580553093,-858.208201903422,-1297.818526957166,-463.757276711595,382.982148853894,30.139889586858,570.917520100311,2228.573160511845,426.333722045575,2575.813471869761,-3099.695006613930,-4410.703600872127,3828.363730663834,3420.481935116578,564.174082817562,1582.414102503733,804.611447233902,839.128542500042,-1049.708537798832,-3635.525666274128,2418.310145677415,-1718.337924307736,4070.242696742178,2703.693739975541,2232.717621392872,1427.526173217741,-2444.242056556950,-699.167960282095,3626.469541560892",329.775564642250,114.286687688025,48
10,794351341,Baseline,64,1282.805995348026,2962524.634061721154,"-103.179729564242,906.109911845307,365.786344573281,-862.086589689618,-688.318521223169,117.595492085501,1874.506139634334,940.854166004527,703.338952299960,-30.335929090070,-334.304173225258,-1232.085229185875,-1393.239803066438,-1326.326280327837,-617.572989068260,-206.700208875850,1016.829490437770,1619.076380415227,2473.315005634269,2003.217241832855,1665.683154781963,1153.055680473841,597.301387803390,-30.279297368181,-1137.141037267975,-1604.207336538464,-2454.465071174902,-2144.505852149020,-2272.414145000248,-1203.898270661665,-1348.391889152818,-593.458745625884,571.495233118507,1039.253405120852,1789.080282719870,1895.826394450933,2810.357499570121,3060.402171876421,2919.743209739690,2417.561091807504,1819.620376464338,1455.411499745014,637.726884096743,-101.638452408537,-993.034379332885,-1256.069596606978,-2295.250939939533,-2298.219447292662,-2719.825085119545,-2918.194544512884,-3144.480224230520,-3000.675825169410,-2524.889502048330,-2352.978076634707,-1682.992975286014,-1333.072973973849,-460.408047555354,-6.363504519649,439.154106876790,1374.426690856271,1725.261178007148,2251.621124935803,2728.262295076189,2859.158998322981","-22.994328875387,76.461307128076,1092.646163190323,367.108893544710,-40.311345000852,-719.942448324909,-19.563331451482,471.118599284141,1379.565736004443,1791.925537489096,1183.558117362164,1018.409617701555,398.590892092315,-814.599753602736,-1533.177585626302,-1397.903773973445,-1486.098673042863,-1023.772012938437,-373.501751696010,551.936497715232,1220.580077214404,1728.070417061765,2052.685661101259,2289.963566927791,2016.835469683626,1353.676725419254,877.575013075055,90.260289601732,-485.284802988215,-1502.683875297603,-1948.956759266775,-1977.829066520800,-1756.233185947154,-1902.234463694515,-1349.102227539792,-380.642736028075,52.499592954159,832.997148371302,1363.785821744992,1690.136500138756,2266.836800541119,2198.707103237835,2917.170973646650,2764.230382195356,2641.202437804223,2298.884467253645,2228.237618886142,1815.342156293553,1741.953790014551,443.490910456264,-18.136664147012,-1055.812944547587,-1254.159666582755,-2018.373572773079,-2633.181708020398,-2642.498947444207,-2414.643714510466,-2983.715128729536,-2952.375414441187,-2762.807589657309,-2514.782599695664,-1899.825118221064,-1563.864805326023,-978.666486105098",-272.072182441028,-816.341564819912,5
10,794351341,Sequential,64,1476.476275683382,4227608.987824167125,"4505.293836567279,-901.268542647487,-3470.023137872105,904.248994085610,1487.855093779608,2128.984576061090,-3436.742247416278,-1985.767352017224,86.124549863534,-3543.734630299426,-2122.992122717089,-4720.451019275263,-642.059437025558,-1113.141288063042,3808.271522838679,133.093828359144,2727.478360638253,-796.147382344077,4676.217939373936,-789.168832110519,-507.640193097444,3302.085560195506,421.483411789280,-2034.202292415619,-2460.369931265071,426.300731459467,1735.280356364711,1430.462025945644,798.038894436471,1091.931396881566,-1458.039054173095,-1198.757744930903,4892.142873909575,-600.933059447648,637.156643980866,1263.876005100283,-150.120974061927,-3597.670731897077,771.432663129640,4884.871179792666,1526.670196592366,2097.542571932492,-3095.676277132030,-2914.734073565104,3558.785362184161,-270.411867981450,1449.655624706661,-4123.845246467471,1666.123127754705,3988.819073318704,-2211.575626014091,-3174.185649188746,-1927.594502742714,1974.333399601564,-4758.504914182119,248.667771982045,-587.495973502526,4380.396806286220,-1990.299364968448,2980.573441581272,1428.040338238508,-2276.900461420245,2782.340811135258,3104.328165571416","-2168.485057866179,144.065440814912,2190.502412422132,1060.908034449920,-415.124240745124,-986.071627396769,1364.839669239833,-3599.831235208299,-4528.053679887930,3234.467569137441,-506.069470214464,548.103516545002,-2042.145459613699,-683.201179279859,1452.854821801680,658.196595804228,-302.199867517430,2575.974845349078,-1301.178463957685,2935.267880376020,-1628.400785447162,-2119.349512913521,3763.005368233550,-2070.429241944369,2186.206203619219,137.014078656019,1148.843608899266,441.215984682703,-501.480943763952,-1071.710238330000,-2526.963177601422,-3258.733889750411,-1032.926958335271,798.043448993332,2268.041241229439,2701.322192297861,3247.303369070789,-813.279120569611,-4940.130731696957,1066.786556360272,1639.129867516055,467.056491310508,2474.145547810955,4062.551572644780,-2535.648019649092,-2643.789454800556,3022.345801252641,929.113638526176,-1168.417273085457,647.786065411440,642.175207128108,-1357.566969741915,916.783724611852,-3471.877693067075,-1535.132235901723,-3014.536133330413,-3896.400192223616,-2410.834672779841,59.108286670759,-3353.929434674919,-23.424509556605,-4070.579158410394,-4154.344666814633,-3919.585008701815",363.530087415152,548.549503798348,5
10,794351341,Proposed,64,1496.501748354222,1941888.314513796475,"74.694962412705,-1885.629625211369,309.958921376482,1461.804998859648,2048.649377933888,-2131.210564339467,4512.007816954199,-1445.321393074959,-1.947242714442,267.120177304246,91.304891085550,2741.142193943526,-1850.612794667131,760.700944781803,3557.844503490229,651.994733474569,-1535.484540074702,4461.608748054954,3193.847714223642,3659.574730686427,173.683359666954,3512.310657252875,199.291039429720,-1858.265639138511,464.808873204898,-525.344566814244,703.350199744732,-1231.833599281853,-1588.344841935969,-2936.949405705383,-2743.868962675038,3826.480318188650,-104.026622876567,3836.016184300252,2175.034133836139,81.029136589689,2153.636179041030,-763.096042186172,2890.895790006309,-129.840092068413,3069.378514977775,-646.385560658196,984.275856087750,-588.275505649185,118.685248387666,-1401.039354368793,-2725.459616801401,-4642.964098666638,-2269.887796252900,-2567.110618451537,-3956.621995778627,-2906.267866704047,-2716.325244548677,-2876.336210692741,-3130.415900401717,874.692325140914,-4588.976089198658,-918.869743633948,3190.518945358395,-485.403863034340,1657.724420735383,398.860903255944,903.767449657900,3008.954458056030","741.211879924580,-534.595055923709,-4287.311561899824,-685.261581794417,-2909.566632849121,1701.502614120644,-5.843176032139,2123.163841478660,298.284853104936,2532.357128868182,4232.897433680085,-692.813716292420,-4644.914669206993,2082.635868325155,-2768.057339197853,-1933.550095871350,2743.496050205029,1662.127143415061,538.245872540458,2224.380744360209,1664.282661869112,1913.913423427103,-897.890216117770,1826.006552841380,4943.472750752771,237.553778237770,-579.809386801467,1416.800737821605,-3305.544323593635,447.634691797198,-3988.513817750327,-3218.392203339253,-4943.528051012032,126.195355651459,-322.867288243006,-3853.519377334579,1295.259817424258,2956.027653476336,1506.188371787102,2421.929038052463,2354.688138941984,-72.465431972136,3660.859002275515,4262.622563198056,3422.202729492130,4029.808310143579,2024.764483976375,-1705.378585348054,902.188626296505,-389.342620403196,267.104710651016,1747.908844525068,-2363.621431571568,-1587.074849613527,-3369.264242079416,-3546.727917581902,-1313.689808261873,-2913.456079209843,-1368.315873749971,-454.963446275446,-2292.610756800824,345.983417766508,-1024.347058011195,4.122410974155",75.992707967113,41.946639175994,46
11,1376368675,Baseline,64,1314.368933016080,3191596.445783613250,"-107.055989766625,970.457172529417,39.668067337007,-412.819515327350,-721.074486667844,71.082079283794,1640.716417394529,1174.243552574265,737.777703414891,255.144168621857,-698.294745500681,-967.787303548457,-1339.417643175966,-933.787075408252,-664.212206572525,101.019553931750,1028.738103148941,1254.524812299518,2381.665423782962,2259.821595850620,1884.371936882560,1101.682383531530,638.818088557996,-911.720949151918,-1392.085961278433,-1729.806255902261,-2169.181509096433,-2096.921794316668,-2004.380226413126,-2107.997989024504,-1307.893026369572,-312.154504110114,569.595536354094,1250.329145173712,1311.452987765326,2073.464232123403,3059.384475673570,3160.080901401735,2856.215344221338,2381.179347205290,2107.632632940697,1808.558185279363,379.856575083206,-31.964822792916,-751.103894173153,-1212.244653321472,-1495.093796401913,-2875.738320067504,-2646.767386977761,-3077.335159426845,-2755.619380170723,-2828.351088163372,-2915.712520336892,-2260.785449247738,-1926.230608984654,-1103.434451709028,-625.539620089653,-63.626133340001,413.411386596880,1272.205073253282,2081.534574178041,2374.535377831141,2641.849610515429,3182.045609323013","391.528386161279,66.145857886905,687.901839570344,950.811476862393,-460.953342689850,-702.755964216837,-95.012334348449,1027.335542500761,1166.303485415615,1509.446667936284,1261.409866064896,810.601708036810,-38.651686002805,-903.458013046416,-1638.513459377107,-1530.765890511439,-1062.916042151624,-514.358901388196,413.351690146025,1178.290330926724,1566.271571205391,2142.062384104555,2191.205271957539,2311.647582214898,1586.529545453993,1420.304554335483,949.373405960229,171.515942180058,-1032.544672967905,-1512.813602282664,-2319.353966064297,-2072.377298091958,-2466.041231432184,-2011.864549736392,-1599.665027781988,-725.538687490734,-148.420368623938,253.834561777447,1618.878345360260,1712.085996770763,2439.460426206326,3053.503517309561,2928.998489675924,2808.852299680263,2891.245444286378,2603.053798328431,2173.027942753561,1773.833070051326,1632.131261921968,807.603932766733,397.652690712572,-688.172703513729,-1115.933683475981,-2057.152977672486,-2209.270713699771,-3097.449561409187,-3260.685349195755,-3123.031616419331,-2814.563869973019,-2752.919570631346,-2536.564927756327,-1604.926828583610,-1321.789801742167,-551.404913169564",-331.841524181267,572.886058250195,5
11,1376368675,Sequential,64,1496.963202105950,4756779.528949139640,"-3909.090426361564,4885.094256299967,-2867.897489380270,64.265016404711,3226.631878882124,112.947395935778,-181.013938897501,-3072.120045152393,-3839.640252722555,-994.517722238253,1837.624748444583,4741.424069261324,-2551.913701374043,521.812873281286,2986.796073371874,-2446.063280946084,-445.935545339379,-1224.980601784069,-4280.627673237099,4536.424127328758,-1385.118979563448,-721.479277913824,-3772.111619111657,249.535422362453,1574.095244995057,1732.864167325645,1856.354800183288,-1051.829378953195,1511.308068146613,-3043.076557347477,-4993.431872190120,-405.574674128162,-1296.652679456157,-2224.506149427422,2705.230683334986,628.798626473602,-1509.003702271200,2863.907117231620,-3068.682079161435,1297.825694007251,2483.495178157798,-1961.964156144526,4622.998669858887,3631.459027487972,3769.754301026656,2811.434548283779,-263.270785458282,4173.211841469030,-450.186497787431,171.720160475900,3139.697080620404,885.832519870684,157.288834285050,904.506880869779,1352.400965408861,-1420.684229757493,-645.847296481200,-129.063650380860,2964.642934570377,31.005516979385,1206.172863604852,2595.154059118463,-1947.066264255317,42.592259332087","3117.533005202730,-453.177400267590,3072.661024577931,-2065.921709371260,567.572023881427,2607.791100832232,-688.188900782643,-3944.880027094976,1371.328659786853,2208.464228789507,-2062.924510091630,-1385.669159945275,3400.617212262616,3271.447900063191,2267.427979936475,-426.180005171866,-4414.601959998083,-2372.523581033095,-1869.107951919588,-2102.583205723263,-3819.190246032831,-3361.134234937125,-3281.946668208189,4183.093422153483,-4000.622995913366,811.357047001046,-324.765622125620,809.525374360200,3304.001806598975,-8.285146511063,137.142923756940,411.584757264907,1646.704162051061,607.101691659010,-2700.466194896676,1100.460518961665,2307.598593287337,3486.564343220874,905.537434018459,-1103.302406478532,1463.777699311506,2893.346791189792,-670.224282242830,3343.907920282931,422.790738464812,-4093.154036701705,3603.121797964595,2157.452451972735,-3918.394202110822,-1340.135814565492,-204.545595414400,-56.585928805537,3544.948770141496,-3271.592153756560,-2931.140672957119,-592.623171602815,-2448.357177256717,255.283629644100,-1722.055592725203,2231.128319283398,126.110408262642,2860.059163424874,-1752.415304769794,4999.818586653419",619.690313241542,-275.821062581164,5
11,1376368675,Proposed,64,1509.435431657341,2028727.564136517001,"506.264800068714,1178.656097034866,2669.300501799190,388.825938053305,-262.527286868494,-654.316206634478,4113.292327050415,754.530907350822,-1757.828846524366,2968.288691116652,-2516.837335818374,-1976.444758221849,-2036.869959451276,-399.668607686682,4803.672144323263,-780.931523465042,-4807.933143254462,-2682.266923585951,-2926.891044876290,-1379.206616594022,1322.835663696452,3361.953175691350,-1188.545858079882,2417.229659544301,1500.053854611165,-1515.160286235183,2784.796363238487,-2056.486031378634,-3577.941098077102,3641.295812849078,2227.343549345222,3906.773492718106,-3681.990690542938,-536.300971318632,1493.116203762710,1512.688996478945,4955.292423658645,-3569.942515899893,219.131185051647,-816.850185791762,371.327237339535,539.088964474246,895.225907361891,-4756.263025831834,3298.708408227033,-2567.894390378257,-1989.990481949729,-797.568460968181,2464.108973302971,2884.141934779176,-1092.372409970057,605.635948422705,593.016775359517,472.934355584901,-750.697660069877,-182.102117478975,1734.178414157217,4689.811008480236,-1783.096716657789,-1793.129345910857,2074.181182650231,-829.071884147175,1420.909266440134,-578.835810138814","2757.042102742537,1365.695600068065,-1548.428633733274,4112.944525250943,-1089.885950187256,-2059.880426160763,495.306584132011,-659.355043838789,2836.111530412735,-319.871072547712,-4186.238193151192,-629.984609982189,-347.614719566810,4280.354440883802,1202.762214541843,-4938.638066882262,1107.622480390960,-45.100770683150,854.613783277512,2463.814472781684,-4771.209777819195,-647.561160432269,3961.191542205368,2076.771887543389,3307.766678051391,3781.440333561143,3097.042799815247,4557.506467658006,-2139.567299069374,814.145024096725,-1930.433607087438,-2034.838856363967,-1175.987854189747,1516.501025069811,-270.692490135203,1038.361381356548,270.491862020802,3419.134137322544,3424.256154837300,3727.122374583872,-1789.131946729622,-1416.466773189103,-2429.631143995430,-1072.001911998550,1205.580074247542,-1284.248465834692,9.967088424803,301.982823257460,3597.335310048291,-3964.314574701921,4879.213309329302,1701.605791519881,-3867.800403801486,2191.530605542164,-500.128819451798,-4094.228304540482,-2990.639692739599,-6.887612725152,1620.077840879848,-3705.724307919570,-4399.132323197607,-1204.908463466722,-2659.602395321313,3274.720299046790",195.666374534629,172.966826147761,44
12,854269186,Baseline,64,1287.554469824800,1500407.104220525594,"0.000000000000,750.000000000000,231.762700000000,-606.762700000000,-606.762700000000,231.762700000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,750.000000000000,1299.038100000000,2250.000000000000,2114.308400000000,1723.600000000000,1125.000000000000,390.708400000000,-390.708400000000,-1125.000000000000,-1723.600000000000,-2114.308400000000,-2250.000000000000,-2114.308400000000,-1723.600000000000,-1125.000000000000,-390.708400000000,390.708400000000,1125.000000000000,1723.600000000000,2114.308400000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000","0.000000000000,0.000000000000,713.292400000000,440.838900000000,-440.838900000000,-713.292400000000,0.000000000000,750.000000000000,1299.038100000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,769.545300000000,1446.272100000000,1948.557200000000,2215.817400000000,2215.817400000000,1948.557200000000,1446.272100000000,769.545300000000,0.000000000000,-769.545300000000,-1446.272100000000,-1948.557200000000,-2215.817400000000,-2215.817400000000,-1948.557200000000,-1446.272100000000,-769.545300000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000",-31.234752377721,-39.043440472152,48
