Run_ID,Seed,Method,Turbine_Count,Net_AEP_GWh,Total_Cost_USD,Turbine_Coords_X,Turbine_Coords_Y,Substation_X,Substation_Y,N_Grupos
8,1970785633,Baseline,36,831.204861764119,698654.611370709492,"214.318946660673,890.685060831322,811.350895021272,-492.601522392292,-773.869468996007,-158.251152816084,231.400390624868,1023.268853487595,98.122963339335,-1048.737971289783,-1176.362960808575,69.143372205220,1184.270337469583,1821.546466400746,1108.467923485397,-1199.489575444100,-1731.408852513137,-1375.021927481245,663.174953308056,2426.182477237268,2328.507511789370,2015.667295578971,875.718766921293,-223.302737515454,-738.391809360995,-1954.597874927711,-2179.090065088925,-2538.269549365521,-2765.048832946491,-2335.261306386661,-1926.792395887411,-1023.509158223969,-135.526586825001,837.717448097203,1615.290781953624,2175.900194973968","53.282162327042,-90.003268520746,515.070210195353,403.990524250178,-20.335278116775,-952.946045278562,-397.530979048980,144.893069901076,1166.755413299747,877.109937529502,-829.994800578301,-1176.993553371490,-679.676749039769,322.323950625107,1665.349929532919,1746.068700173328,161.451966248742,-1553.634711601263,-1785.392489544262,541.556834561502,1152.988599159478,1787.743214819483,2569.546010349389,2520.987192562902,2216.965402714896,1539.881751705113,819.633654669623,238.383304555971,-535.073365056879,-1066.119602460670,-1490.478642167485,-1921.394723790407,-2564.998343969079,-2680.114541748555,-1679.642927694800,-1573.564665720842",79.954726793385,-91.958137274764,10
8,1970785633,Sequential,36,944.489147875427,1207782.300298228161,"-2368.453153308568,93.830225001962,-1625.990517939965,-4240.548641378482,-182.679189355359,758.038333597340,4623.521087941477,2097.166089409280,-847.940476122714,-61.245085652458,2642.678814518222,222.690659120128,477.839258375019,4507.160242820336,-3898.804408325325,-2890.424787295913,3354.295558709606,-2089.376887086684,1738.763334778222,3050.912103249530,2400.678419154848,332.774788655783,-2045.455109083480,293.083826465078,1721.254943753711,-1321.438741153619,2228.989408882381,-3515.578523960001,-2086.682408978023,-4746.778228054901,-3161.459216054788,-1508.998596532426,-179.728699925492,-4799.562922684127,1902.511974573078,2096.072870461566","-4403.456558271320,-3225.835474148594,-141.942830440631,-405.366825849056,3628.817169219880,513.532407353153,1391.970719442307,3132.556102368676,-1221.633642099501,-4999.624889877582,-791.272844718913,-2673.120084413313,3557.793631739675,-1434.788323958414,1259.968957883675,79.751970314817,-3707.924123390473,-2184.412316092334,-3617.171927484620,1883.102561423322,-1960.554808755427,80.263540295876,3369.066643054572,2845.569321370186,2097.956236763770,735.694890893344,26.010139902124,-1001.548313697652,-2780.961077563494,-1324.324765534745,3501.006792604650,-3219.160803967105,1581.710591984679,1401.497681480708,-1694.174941970516,-262.811793121023",-152.987593131221,-500.338908857745,9
8,1970785633,Proposed,36,938.598719926391,1544860.653794282814,"-2452.056710801365,14.798244188367,-1668.135401531133,-4140.088868224976,-180.063136638578,802.992090276641,4455.132059628323,1972.707808527884,-983.507337637899,-157.041175261336,2626.401903149505,172.743575994110,343.406870461811,4352.167591714163,-3822.091201316852,-2814.064530812845,3241.865793117524,-2153.411243289986,1764.599516119817,2970.301660307055,2313.821409162233,416.802078808963,-1902.807810354900,412.809541629015,1629.065296841396,-1266.676718190293,2286.768712611839,-3538.217946717212,-2194.127522963343,-4755.391591689479,-3206.148911391763,-1370.280751032099,-259.164504196311,-4733.556807079668,1954.467866162664,2058.473687269008","-4275.236617472594,-3377.044327736525,-271.975803138030,-510.485147424853,3623.939088009789,499.368225754406,1390.576824449103,3056.228139376135,-1166.474547474854,-4845.116267612411,-581.034128235465,-2687.468784493749,3649.343656138084,-1399.220573446930,1335.686080604260,-15.884552867833,-3750.392807560576,-2281.741999925240,-3663.942479511239,1895.064200869078,-2019.518189473608,232.748307306216,3434.333691649053,2835.069838488490,2265.834702702054,685.187275883387,94.832583553136,-925.040264640054,-2707.431547478988,-1180.392184912233,3243.240455769198,-3335.930676205019,1567.029436555353,1447.893731979380,-1781.968845202241,-364.030027647831",-280.353517148894,-624.972057080499,8
9,1539044810,Baseline,36,830.242487863500,861855.710184330354,"503.287231932392,864.434116114569,268.174383786614,-228.504496658622,-656.030419227153,-474.207914160473,415.825258896955,808.935955922228,-204.735019483565,-1421.055501061456,-1017.035645498754,311.191519538020,1178.750153987798,2260.378013853212,801.581179168745,-798.798638148658,-2146.393855088872,-1161.135617975225,1038.772590661392,2850.578855016695,2045.785906653359,1746.521660988150,503.588548264238,-373.414104339909,-970.135166205025,-1836.324123103128,-2196.234715199563,-2284.062895629691,-2482.326575234234,-2356.806632010060,-1844.799041068414,-808.612629394411,-393.276270130862,508.435613707540,1585.164327675472,2082.502815061527","-215.184401869710,-126.144137865240,509.799799717556,590.546496384380,279.778577613332,-404.617181434564,-681.664893710122,763.134561927463,1373.028678256872,792.102475088883,-416.436187836923,-1405.910051042420,-355.955513936062,-503.326123367080,1720.003272486110,1911.600933471793,18.429076794014,-1379.613641465412,-1669.922651358094,487.704783468057,1028.155091006245,1765.905911576115,2400.895765159371,2841.165188465702,2630.980909625788,1515.087951742535,1045.615001578054,725.034906998408,89.462426665191,-1043.537186425436,-1572.119549978577,-2940.610455266469,-2813.518604644988,-2528.547147205771,-1855.775462233825,-991.436926600074",-269.921449915613,-264.495210650534,8
9,1539044810,Sequential,36,944.077355725376,2554409.863548167981,"-3717.299460260463,-3134.220180345946,-591.604094373349,-4189.260631853309,-4867.293700491943,-3124.645054583839,2641.934022058067,2245.491431242732,2549.131831234028,-420.103043893880,516.878051679198,-1539.852552229694,798.086881194117,2955.647355414577,2630.794822119835,1192.777166920003,-2984.391147661163,-250.420265286938,-804.806031139430,4667.174030675754,1507.571717972674,180.786645164584,309.939518555563,-3382.553413378553,3558.034674442984,-1578.004403802812,116.557524845844,-1440.733655926279,-2628.326805631807,328.156764616451,226.232642243078,1478.973346041475,-1817.184704623912,-804.115228516373,-4575.433373725728,1624.620758597724","1776.139923343921,1100.283133573026,1966.779246494030,371.726820683662,-1144.312908758547,2306.034123308137,-3565.943493789053,1571.632280275813,628.672852651789,3151.493822825521,-2839.698479531204,-986.624410202104,4487.893266253514,-2203.274683498620,3248.473848015923,2116.080187732223,-2497.599214050764,-3079.132792537532,-243.480370183553,-1793.735367155880,4088.704014016134,4905.274199452243,3436.491090187318,1308.463313127462,1595.524451818022,4632.216143198586,-924.181384922188,-4318.731566157865,4253.457205944042,629.043512215975,-1529.545110365566,27.908188438366,-3221.524873075495,-3823.243729368947,-2016.286051778565,-1167.006398395037",-378.439456530102,-127.563397362414,5
9,1539044810,Proposed,36,941.069110183505,1014574.439157325774,"-121.431288435949,925.525615983930,-2257.023791493379,-938.875101892068,-133.355098340189,-3674.974662340805,3261.477531181425,1592.302429101070,-2230.675949845597,1349.894594232575,3585.497464700306,2653.934631668745,-1042.592378298831,-1014.599775895632,3364.031410287829,926.727805058907,-2618.866473332866,-1248.130027989059,-1471.872812089795,-4016.276972056587,-526.582042825506,-4445.844695816330,-2748.346609649263,-2097.476679310389,-1901.143948175167,2839.341523617867,-2284.435625029974,-3114.831798909023,-1641.847881266407,-3627.221166264219,779.319641713514,2967.972711735355,3832.835441474680,1079.260453670457,-3539.411532686562,-4886.658704521812","-720.739273955995,-1913.342127247255,718.634333542081,476.889887416054,2897.202782921824,-1795.690398202466,-3537.738806680988,3871.382300994002,113.423595743027,1018.918567748234,-1986.888199399366,-630.130282114618,4212.607088109014,1457.832330247677,641.491216992081,-4239.103017693499,1041.435212954025,3401.126200195549,-1950.156390504354,-415.902512129553,2162.944135667629,1098.328431393955,-2487.003401529520,2687.120478353682,-3725.531127923238,3076.145601425062,-2910.666587922379,-3911.243135437272,-1604.867715930488,441.925996552514,-1189.601273664757,-2354.107772511418,88.779162099437,-415.229481186972,921.710676471102,-1058.568233757846",-622.898715612187,-181.072548304584,36
10,160051284,Baseline,36,861.767919691403,1584685.533249089960,"164.226343422466,1120.516632601751,707.635736733533,-281.726866038584,-375.933138329131,-138.459573562585,399.723661369357,979.491924183454,218.427112546630,-2016.931040241472,-1170.008852202598,442.351700575229,1692.446324500220,2229.868705503174,1490.200834761539,-723.360957339496,-2357.843445738988,-620.614969334384,1172.799561446754,2550.152463875798,1881.638694950270,1638.839420470821,832.060030491994,-47.209881970519,-514.623129147432,-1902.494944464529,-2431.959678192241,-2611.603194679393,-2377.180710685948,-2665.280729819479,-2700.359043018151,-891.091809182716,174.081360356151,642.147719663399,1840.477846507584,2428.256072661478","91.454207512104,-11.063378061320,201.265540001944,930.941764874764,-280.500527314328,-711.592639563909,-935.958735989277,524.836009151686,1402.177885573078,615.124353439659,-801.969319908687,-1396.826161437724,-477.196013754025,-200.562612475671,1668.662031251770,1506.046301415625,784.598330709476,-1661.766779259378,-1506.725783591784,1009.477237395361,994.047912864443,2302.046735779325,2780.450789918032,2510.203162508356,2001.008020241900,1360.900900339344,1157.828169744843,113.050710015824,-649.463904791539,-1221.209382981892,-1940.462605642178,-2097.543302167745,-2690.657888114772,-2924.202884567515,-2219.939039794984,-1311.151772398615",670.252799145103,8.228837378752,5
10,160051284,Sequential,36,946.917404547906,1255641.176144872094,"-2121.786211178870,1358.841642333967,-1344.123764300075,-156.308834555981,-1924.276880126043,2413.770603960921,4875.380733288467,4455.793560954236,-1036.236605609725,-2011.712693427808,-1192.445636969039,-332.894183965626,2517.893830811523,3781.378353852667,-980.721656105118,-4447.056300975797,-2158.854365260324,-2405.531945990016,734.311224371320,3993.510380247450,2483.534986201334,2070.857593045371,2859.299921100484,1058.212898869114,-477.679390310754,-2396.490544139279,-3239.907021996282,-1826.927870237797,-4192.133127076982,-3409.300419770133,-3382.952639326529,-1745.281201913128,1793.040320533975,589.168536402349,2716.603838866911,1724.096576373788","158.553437707016,-151.311224866519,-1357.813087843132,1345.975377957044,2000.908051691380,1110.438466320316,-1109.352381112335,2268.458450613271,3691.550139298583,3360.060096370694,1509.927144011852,-3064.863139527125,-2717.117122329299,346.713345096229,1821.090110050389,1753.818679564292,-2995.363053253169,-1726.848644316800,-4945.784773497760,1619.985477359176,614.196346972975,3777.186770870698,3082.531174936417,4487.900270129860,1276.448726437089,2125.921038764531,995.223322359536,-2160.581325859020,-493.585941839695,-1944.420527661263,-3681.797311106856,-3493.927695931270,-3635.617291799502,-4249.920462455909,-3429.496487193850,-1604.730195587916",-220.568078899661,216.735631232212,10
10,160051284,Proposed,36,949.700827129849,1112385.011403784156,"-2121.786211178870,1358.841642333967,-1344.123764300075,-156.308834555981,-1924.276880126043,2413.770603960921,4875.380733288467,4455.793560954236,-1036.236605609725,-2011.712693427808,-1192.445636969039,-332.894183965626,2517.893830811523,3781.378353852667,-980.721656105118,-4447.056300975797,-2158.854365260324,-2405.531945990016,734.311224371320,3993.510380247450,2483.534986201334,2070.857593045371,2859.299921100484,1058.212898869114,-477.679390310754,-2396.490544139279,-3239.907021996282,-1826.927870237797,-4192.133127076982,-3409.300419770133,-3382.952639326529,-1745.281201913128,1793.040320533975,589.168536402349,2716.603838866911,1724.096576373788","158.553437707016,-151.311224866519,-1357.813087843132,1345.975377957044,2000.908051691380,1110.438466320316,-1109.352381112335,2268.458450613271,3691.550139298583,3360.060096370694,1509.927144011852,-3064.863139527125,-2717.117122329299,346.713345096229,1821.090110050389,1753.818679564292,-2995.363053253169,-1726.848644316800,-4945.784773497760,1619.985477359176,614.196346972975,3777.186770870698,3082.531174936417,4487.900270129860,1276.448726437089,2125.921038764531,995.223322359536,-2160.581325859020,-493.585941839695,-1944.420527661263,-3681.797311106856,-3493.927695931270,-3635.617291799502,-4249.920462455909,-3429.496487193850,-1604.730195587916",-37.692397000595,-150.434562213058,36
11,1145456559,Baseline,36,835.093406114012,750840.491088694078,"21.988562716701,664.268338711867,719.017120091544,-695.010970287954,-1029.543354101640,-402.381432271311,48.468812590039,868.888767542447,218.338866828322,-1204.093068169049,-1012.766442447511,-356.822055518761,1524.823846074858,2299.881859944221,1175.252224671425,-1026.625124522713,-2007.307491931037,-727.998871578793,1071.551382079003,2424.875032933410,1779.312386737496,2016.430274896793,576.911915311881,-408.045624590941,-463.645899098985,-1829.235995255856,-2146.634588049883,-2491.285438368798,-2746.343595071531,-2018.381150702189,-2068.710094731300,-835.820979105254,-272.460355738990,619.791824383307,1907.550082286635,1974.558161602998","450.203475469301,-19.661131433441,1010.335504955716,709.989922690156,215.899153259870,-929.816490319566,-414.317467212327,582.835048655329,1751.714910587025,793.819385322176,-739.339404088233,-1574.721706498913,-733.662329586137,-73.220371503553,1626.287974906186,1828.569905530822,228.882982968234,-1088.104540654458,-1274.051552307975,845.957446696344,1328.842558829923,2013.418223335465,2425.307248605649,2695.360483646205,2342.730862039989,1417.518751677024,856.137312809992,634.619613045711,-382.025006780324,-881.786534747285,-1309.382922711548,-2510.814716863894,-2238.624392661495,-2269.630098365505,-1898.844838983706,-1461.142893753906",-572.730578995248,241.367321354403,10
11,1145456559,Sequential,36,947.096749888449,1757173.252298496198,"-1942.797141733193,2787.834605777523,-2357.627249401006,157.607955806423,-1894.736873617488,-3670.765684865676,-904.336799707344,-115.012004175199,-1125.437787713864,-4519.080867454850,4303.679172317579,-2011.882100045988,-2473.558506202796,4087.529485276021,2345.643533900631,-2525.088249537187,-1537.661479771588,-1921.869132429375,-2615.698604281532,567.959507005242,-4998.351801319947,2307.247927026086,960.439678382142,-4835.841550835479,-1833.601900645720,2921.972817707697,4849.159748018025,4905.113046120781,4710.655358193016,-2.337354056520,657.948573091185,3140.507948139570,-2249.651770657336,-1049.263481491058,-2901.327373641214,-538.426740761196","3900.608327757632,3480.323045297842,-4409.262268552626,1214.454845473063,1675.872870772109,-721.740871279982,819.541408651063,-3175.336884575029,4392.420335755784,-2139.604662876654,1323.304434000877,936.199227354376,-407.216361154408,274.961896714767,-159.413161142165,-3584.808526137781,3015.191327350952,169.641166997351,-1735.146241593511,-1431.672640742700,-128.371609951874,-1421.619429636014,2054.457232639035,1270.683475619757,-963.927416696293,-521.259339372793,1218.872322354463,-969.466866259859,-1676.223760816983,-4142.718688691868,1115.709227602024,-2025.138206011527,2839.946200811790,3311.984944158007,-2562.125807917873,-2228.755311489564",-181.015495145215,-406.713622219465,7
11,1145456559,Proposed,36,947.529698426409,1083938.894186075777,"529.862609101014,3637.528064070027,-4999.671490481476,-2346.381272576308,1263.059468049740,-3998.105911404816,-2465.070317099862,2276.983718591497,695.301819456692,-1639.821175912419,-1771.901504880737,33.879321698789,-701.644836820991,2116.560552597464,990.653786294935,-1747.907523959374,1603.537729349242,-759.185388960686,2337.621754997335,3887.719216746942,4257.443354432716,1367.992497417264,554.908970630171,-619.091000105683,-1414.982029323948,-2285.113593293080,-3884.741483067077,-2521.629995906361,-4380.359228674238,-3625.590605925883,-2655.706455332709,-1112.071196508269,-198.312984279142,866.912573166064,4310.114494093991,3502.668069659403","579.669818766478,-399.351937409440,57.314808441911,3560.563029305375,1500.552249575571,-2731.121425822773,-1615.742801211983,-900.191137855666,2535.702098034528,1133.858297872326,2141.725179785673,-1248.337054707722,370.958596683819,-611.747009168059,1319.871055048018,2992.204063698659,-3346.214134058843,-2972.011367091741,-3837.899313772247,1967.498763209778,734.622632834438,4566.061825754470,4325.900096510621,4029.649719558243,3780.736377014768,4444.973288034394,2087.759180248673,917.061059961755,284.330448252367,-836.378949293034,-2497.979206068362,-3131.500650493983,-4399.722885518810,-759.276049084133,-2504.168315578881,-1648.017303243870",-247.070555393327,274.759806894787,36
12,1487407493,Baseline,36,824.590548472614,687299.695867851027,"43.886104585793,471.298206794827,569.082626992898,-791.074327187325,-362.077577122904,-663.842042244815,-12.253603005397,1467.967635616463,119.151849326598,-1324.576545186595,-1303.095174663127,152.819948552567,1046.378258887422,1807.410672312369,444.821477016330,-806.133737812974,-1944.875371318301,-986.520755408699,1016.509353788884,2135.426851755221,2190.907269703594,2006.643416577427,0.328934686044,-107.552905553467,-641.708901991133,-2150.964158463250,-2426.800799070127,-2353.907278989377,-2433.656815222978,-2460.198986252293,-2029.196939775000,-886.420479572591,-337.060774139450,283.367616200114,1613.227544102042,2206.864273954246","-31.523041624531,-246.001157127204,726.123244747292,739.410642707577,254.596687168868,-856.540269057076,-820.286775340396,510.840136881504,1407.631572754874,670.084100337210,-443.572501825213,-1129.653375301997,-663.557798817090,-46.179346404387,1991.778243635788,1740.680458543153,62.530878422337,-1402.560631530814,-1327.660398431677,540.722488778190,1074.954365156025,2130.170887721135,2797.043981999799,2277.615252193526,2112.960090461544,1412.125266610566,1092.233260327973,192.589493218751,-388.546815986207,-877.090336433289,-1643.516279728561,-2262.271676014432,-2153.374836693551,-2478.885285585848,-1778.212003462196,-1525.847225377439",-569.433329612784,158.796871897086,9
12,1487407493,Sequential,36,943.431216054681,2199458.101223279722,"-1258.980108927384,3835.319260626969,-776.878667979366,-287.025232360133,1998.646105986330,3065.143682784548,143.059263017650,-825.288199916885,2362.904834302206,-4158.612635118879,-750.690313456232,-690.845750321773,2143.695199341139,2321.554334153729,48.293984403978,-4568.616545330182,-2397.066958800579,-50.592401000317,-1398.433454001381,3876.965356785923,3738.912498963298,1920.523563827247,-1275.101696387746,3373.332725823023,-2690.550373525200,-3446.675204592363,-4113.837793088036,-3086.597661906852,-1334.465477191618,569.145754036921,-2092.774890512296,-84.408673455090,1405.220502792939,-1466.872346699195,1316.561898372426,912.890038773964","1780.943877934116,-2598.641810069634,3169.628975202389,129.915733335198,4583.166344681990,-2063.092637583596,-1961.745146202112,595.936231520882,1621.519340136627,-2775.957663767518,-3379.124329913775,3719.531104846207,1050.729579653455,-3582.616491962057,2264.631344401218,-746.253641371661,3374.261771111412,-4999.744034344260,-2824.846756006183,-3020.733516316049,795.506346257870,1900.616398599704,-4163.406230469121,3690.613271651666,1398.982353886646,801.578312099466,1726.489185061253,-1397.100146299222,4173.933049953221,2756.509971095971,1884.412096662303,-3752.981989304103,-4490.973299609912,-4779.988024931568,491.670725634767,-4711.836040227844",-63.596561199570,50.256672225610,7
12,1487407493,Proposed,36,942.220785700863,1082808.791393518914,"2832.131672013478,-571.980268927070,4986.150281787049,2905.728133518213,-3713.844939999006,-1399.108960247649,-4998.198151499931,-3159.890910383998,116.666042137663,1147.397963800086,986.599399237547,3199.916139462949,1830.389233099725,-3151.154008145804,1909.558657423842,4874.005360031402,-3036.098086622972,-3827.289654966580,4456.250854473717,1687.525504805522,1521.836740184071,-4009.830022376566,-2113.143521041792,-1883.356301499986,-334.093800276023,3884.289514450132,-401.050189397811,1824.136814077589,-172.669247425269,-2779.361379375040,-25.436823838711,-1547.392937808735,338.831471892344,1486.039603437241,1642.571641909399,2557.202323894554","4069.097048719307,4431.369241541541,371.894296050557,2764.533977658397,-2380.959851390447,-406.602290224272,134.220856585984,1659.591871269033,1331.226321015145,-76.175810383353,-1660.667470433357,-1461.391435461457,4652.921152926686,3869.886140961379,780.593259883297,-1115.379644060783,239.712541299364,-1045.588969703008,1827.739301889227,47.834305514615,-4762.773659982797,-1366.836493049222,606.783636127694,4028.938715194712,-560.380885041933,-1004.986715984574,369.678397954024,-3520.662761472827,-1111.521818246628,1530.366707208875,2784.395294054289,-4144.813776576771,3743.611897928714,-1140.865458033473,-2576.136963981709,-3177.366567644685",196.203559661211,214.757899780876,36
13,1892842565,Baseline,36,832.106135266378,709027.862823293428,"-131.672533310694,852.119871688882,200.304306698061,-187.325034842929,-626.341392622791,-438.520498197254,276.393393811008,949.150939655851,-276.647048892466,-1163.936086206781,-1293.556376676554,-32.126852824395,1161.499069039301,1975.267075081869,894.102705087322,-761.170353541022,-2148.328620641651,-467.791626016686,1115.672052818474,2577.444789307073,2155.087255613616,1744.067814021511,622.748030292855,-165.428877997401,-1163.750230991498,-2278.411080235208,-2478.716748573241,-2543.535082635448,-2720.698226650427,-2170.112849125413,-2066.621442831353,-858.510954546075,-154.313008707679,610.118283697048,1629.258466998875,2246.761882544111","83.377834535002,-139.371190368348,823.061982188727,901.698611074490,-16.799366790011,-765.491532194376,-409.417554827866,668.962820055220,1479.516987664285,903.228116101055,-794.607279930621,-1645.993812058954,-552.222494314815,76.561232365864,1917.962623863657,1700.348586442350,-145.082589311956,-1509.228998099101,-1478.384572085921,1076.196007799323,1132.149005420997,2067.554910893452,2153.323926315435,2554.721364226125,2315.043847063740,1304.138980501591,820.055058873655,337.220492015101,-446.375396748754,-978.090287010538,-1661.582106590479,-2703.117423435774,-2500.505843531500,-2307.191068085489,-1875.024683882035,-1491.151832822728",-9.040948236580,271.987953577671,9
13,1892842565,Sequential,36,947.310238885942,2895161.092877662275,"2926.007190957524,531.745167998033,2672.859853859285,-2113.362852380062,-2484.919524926689,-2191.815152717160,1981.077646771982,-3231.151775690473,-4681.467505434563,-659.330554609378,4049.778424747630,-1634.862709531449,-1788.459780690564,-3588.025298612770,-4998.069553685182,-2429.498580791872,1354.540997974650,3935.392120477706,630.396169839963,-3227.035965050418,-3516.619328082667,-3936.731716548347,-4842.915625569853,-1485.653086197995,-626.743107157306,-336.103813363027,-2410.117113912216,-1093.785209265224,2347.229677270839,1716.160276703708,229.917354206883,-543.004210203169,2803.216277695829,-32.395204260396,-2044.000721855142,-4416.452755317190","2861.964622194858,-2302.196755471998,4225.614772033452,-464.743751765790,-4338.798791674732,1788.811362444629,-221.187431483684,-2896.674597538989,1674.754892557400,1567.336840166882,308.819294858639,4725.169194958366,4339.769114973857,-3482.251348842403,138.927090681430,-1470.124810479318,-3427.144023779381,-3084.264719196779,-2749.810971844765,-2223.343384617173,1276.860936251424,2158.463674294714,-1243.450137163273,575.670428629614,-4051.543276013705,3236.722668661449,-914.042851540143,-2245.060082441530,130.494180666022,-2922.798479494932,921.900201453821,704.215761558134,-4013.207723845246,-4999.895053972726,3528.382313031170,-2344.129915352645",-1500.295850322038,-610.810078871128,5
13,1892842565,Proposed,36,940.733466890751,1089812.618774594739,"4335.437704462920,-870.342224325472,-3886.737341610832,2176.726336146498,-202.624862920203,925.686977371284,-3321.045493442080,412.147279714231,1711.005409049735,2424.558596308902,-2666.736290037252,3219.212523014611,340.583642999552,576.223200150843,-3787.577655059127,-1952.773980768693,2521.533269049189,4898.898608004258,-89.384876722888,-482.507365950563,-4999.577476106661,-3686.920906017590,-420.312775745556,1587.183595970269,2338.236578488776,-889.427512744239,-2939.634873981359,-2487.700816417708,-1239.956873655805,-106.063996974280,3186.864630075737,1756.300703502649,562.865403516909,1874.228483997669,2880.328687054300,-4490.164433984164","1646.918129915033,2362.563633748387,-2980.333813150191,2478.821431163032,-4267.015975651479,-2089.400871719303,-1437.708267457779,-317.468863751630,-825.915047066101,-3870.888331640630,-385.413810201845,-1114.722650712836,4988.386791551067,3455.844584149859,2608.234393296911,262.034717793035,4212.626259395589,941.037482867280,1302.066330147828,-2199.253631266237,65.000464667164,3285.358359750991,1764.602669100620,1554.380410647947,-1150.037184319522,-3542.103993175377,392.063307880447,-2346.566715001832,2905.864728243276,-1709.118211275683,12.915640011656,2191.165684707818,-3934.187714884762,3556.745828482130,2905.714723011281,-1982.264200763907",-21.985225766282,242.776285791451,36
14,1669258434,Baseline,36,829.250542606547,722054.689008731628,"-230.801719963633,628.621528084984,262.110022126740,-463.060316965151,-700.300222939863,-356.148565313135,407.292208043867,1203.560781962211,-139.241243131348,-1244.698154704887,-1240.102371033880,273.611837375324,1276.600979361243,2037.614335564493,1074.017952122607,-1355.573181202995,-1841.271115492759,-611.701129585183,620.161309877585,2579.303248521529,2342.244826396681,1751.540689286379,514.934719042096,-179.218185158038,-745.462182222872,-1680.735593057290,-2422.278996436382,-2337.371860726053,-2309.011503997750,-2558.139282826312,-1706.458132513012,-989.746948347990,-112.307977751472,623.277241271011,1861.016310309492,1783.486177302038","-213.264684129900,148.130561660858,800.811144705722,630.892708318750,149.396399485609,-698.973387577662,-648.637145322058,850.763954186082,1265.162252578300,551.077960187565,-776.163222170880,-1659.259603252309,-611.161223299280,-35.695861097700,1738.224205302917,1911.783169768663,-48.400348863433,-1617.915221186734,-1308.685929190283,585.958893456842,1477.418729789063,1894.904667624291,2537.881352650039,2820.819737690575,2177.359657709526,1705.008546259187,1291.148983480499,711.891316863247,-706.100577085075,-1361.255184067764,-1915.294499019932,-1988.398584538753,-2529.253128994186,-2633.617356240058,-2052.943822132170,-1247.342204033671",43.831680757213,429.621249419686,9
14,1669258434,Sequential,36,941.448749980290,2723007.155027777422,"-2482.947727490532,-1935.323858021391,-1404.516421042992,241.397019462976,2886.175288628813,-3997.952638518309,4213.429602284327,1862.378232907020,2692.243190476740,2719.039717676465,4729.281590597078,-1188.592138664120,-576.733623839720,-256.223697535978,-1947.217606687676,178.593741373337,-4360.862347564319,1220.875881448791,2293.783281842334,1262.733885879167,3064.636147809283,-345.816482354910,-3937.441263722749,986.715650963165,3839.737912995331,1484.593077927067,362.251601164582,-2314.803619176233,-3707.759935384628,-1413.181128835450,-163.749532796609,-1336.271414247733,-3140.624744491172,-1293.103599117587,-1835.580510212989,-2174.358137116225","-1921.158404923073,-4175.247007365092,1291.973226170978,1688.042146966483,-2751.186495260145,-3002.727876475738,2692.027300491980,-1235.685218956791,-3231.071713893220,-1634.890995653183,-1622.928105875170,-1731.275653429405,-1015.398304619789,4993.430626014643,-4605.251740372672,-1202.038361553169,-904.344591611931,-536.003703372224,2978.060020289296,2739.218484255246,-3950.696809619878,-4390.800230278944,1282.891074681106,3235.371883010305,-1358.266212969828,384.236022787621,4067.929285836975,-2738.922867119521,-1677.368738628514,3616.022373085704,3739.924035072834,2457.757628593185,230.225907060974,2847.367688493297,1122.852124058581,-3577.466140597773",459.474286616803,-118.400803216299,5
14,1669258434,Proposed,36,952.486935332147,1151323.177545961458,"2738.643135653169,666.105587496747,-3687.706346802109,3947.813177041679,-3550.562181931542,-2162.734065231522,2545.688753109910,2541.000007007080,2409.693154969634,2155.832815524017,-2250.511851278228,-4543.897190277754,-3995.638505014275,-895.331696663119,-4181.151278478535,4922.255670438917,1634.649187038306,-1515.402108218908,4500.700425094147,-77.836016279852,1961.537980730276,2250.476661840770,-819.978338054792,1857.133702890037,1586.283313857278,337.742942441358,1299.949738777600,3297.411354895804,-168.810820889125,-228.672445077111,-4951.357246445400,-2773.615577206115,4548.643409339228,425.557961240445,-4186.210680904355,4252.391035810618","-1632.830226068359,1082.290208325930,-2704.807524419356,15.523381843667,-272.916121185929,2503.404723507389,2904.005722819573,2436.326473560380,-273.899596386542,-4153.662336334015,-523.628446660688,2086.384030850009,-3005.806536896094,1848.588696870340,-996.816108180211,720.209543215973,-394.334242068230,-4474.764259624008,2178.002682174052,3223.597412157859,-2376.256998415819,1442.628003571471,1407.037635877902,1656.416350538551,-1566.885590937425,-1422.724067150413,4208.648918423345,-3335.241933681817,-4901.272746020335,2691.399708932243,695.745224972927,-3357.971731003335,-1901.819815068180,2185.949066640141,-1675.592094239814,-2630.051421276302",274.724824067897,-230.975666981531,36
