Run_ID,Seed,Method,Turbine_Count,Net_AEP_GWh,Total_Cost_USD,Turbine_Coords_X,Turbine_Coords_Y,Substation_X,Substation_Y,N_Grupos
16,246787360,Baseline,16,394.897201472725,164737.697710521548,"137.655314222305,668.736305453996,-141.619482087446,-667.093296761867,-565.224248527932,407.801551743357,1377.223857045147,1396.499130569703,932.332530698787,-199.780701701200,-1149.192522636733,-1460.703538477495,-1219.969862277897,-534.147147888482,256.326167328680,1098.319744526766","-199.621851408729,461.741192982597,298.425814341399,572.979200197492,-341.341347173329,-679.319262765197,55.836528606036,731.694291223727,880.918651051016,1158.600044353446,674.969881219192,-110.809182275365,-942.613532682454,-1243.009311694791,-1462.582493351878,-1074.019594435960",-281.756444630023,-166.969954051879,16
16,246787360,Sequential,16,464.898382305699,730096.168280689744,"2100.353087151859,1079.509144426703,2548.098888192805,201.443802598244,-2890.663452387294,563.422732123034,4939.397582558940,4188.690116587524,-2127.125947531328,-186.682976400307,-3374.405514690086,-4774.858373667113,-3992.943070666775,-940.575136254845,2430.167728677682,2961.388945893017","1179.709806307891,4674.902925390663,3635.689342761130,-323.231679683892,-1266.484081457944,-3935.954732482480,-774.021280651443,2515.154067032220,4182.568019676591,2947.722476377661,2065.451031862332,136.163571614182,-3009.381914231648,-4910.680646404355,-4359.751578753669,-2146.897260509500",296.733860943428,-254.546106515320,13
16,246787360,Proposed,16,462.754537492020,571979.337381537072,"2197.994122604347,955.426188941867,2489.020276007341,72.040959558693,-2975.870366941856,593.384764382975,4951.714600431627,4043.366019549853,-2077.947315083250,-78.272448779653,-3380.950950254459,-4765.872315424562,-3884.394937643952,-977.826694442482,2417.761527940476,2979.352940309788","1194.981861254840,4606.769141311068,3589.798573551170,-361.585859562248,-1228.005824065659,-3867.797422574396,-693.197313809169,2591.920422369727,4225.804128772502,2919.780265814033,2252.850067483257,114.506129950911,-2924.969573027951,-4846.340790840890,-4225.014364975353,-2290.564284818122",159.932898197297,66.183447302107,16
17,789411344,Baseline,16,402.586186408180,177544.230861459422,"-1.655625061210,631.479352737117,598.227705491207,-961.624642191906,-589.788432164809,240.286666962398,1268.171245326625,1001.019688195839,870.611857716922,-134.315596460477,-1365.440843975059,-1458.030230437249,-1562.345085646022,-716.358694133307,118.446390810456,1141.045378653593","415.910054665231,274.967493354327,758.464331283848,596.486413068399,-43.234376047802,-794.529988705651,-475.162744843734,1115.262180778772,1414.911041680602,1215.450931976140,855.700287403829,-251.798892023021,-1376.681317820491,-1496.539844187005,-1055.525333064336,-1018.163379616022",112.411180645830,123.485360464546,16
17,789411344,Sequential,16,464.237857387130,613815.708559725201,"1512.068833853552,4023.529243361379,1208.227919727624,-1385.108464095215,-3481.397248372608,-560.935040343005,4897.365580935793,4475.493793525907,2375.659816351975,-2881.533503562799,310.158766807873,-4866.739090988483,-4118.020249486965,-2521.964629489061,-79.479966027576,2679.732755150973","-329.280401635384,-2335.223899859760,1660.151708112153,3759.614812489849,261.283755542313,-1639.703908122367,-1007.873512501653,2078.333876908300,3333.963486173636,2718.944085997372,4876.414160282583,1146.669185520937,-2043.791915038717,-3117.604294901253,-4926.909241721375,-4221.259220737540",1338.849715840505,1686.781194127209,16
17,789411344,Proposed,16,463.715254352651,573580.667913027806,"1566.843340169627,4054.417507733891,1209.975559188610,-1435.158437593072,-3499.087633703581,-668.559225915475,4888.338636827858,4405.462975618958,2431.079780529004,-2824.540854899007,367.185891761745,-4841.021155820377,-4134.509197517898,-2510.955189636963,-135.926248050655,2707.237884395436","-359.265818546599,-2357.248351669299,1623.800280215791,3762.357705392280,137.035658384256,-1607.592425755627,-1050.783218221514,2114.090235726364,3312.619545151380,2783.673925282486,4858.150715118411,1089.277858248030,-2103.761735899112,-3030.405521354081,-4962.866513042074,-4203.672565423492",98.798977068006,0.338110850450,16
18,1631596439,Baseline,16,401.776097086564,189941.569370255515,"-489.654477582638,563.899500799374,174.398367332577,-395.984853957670,-719.822486144858,248.309834019458,1332.593278110199,1054.640273728536,-5.194972729100,-699.225796642630,-1524.787168281774,-1909.683768946002,-1460.170277689984,-591.637305810259,-110.878404317043,1335.796201572339","-4.013809255160,-270.186492179301,1007.033101821360,536.500262784298,-367.689012578740,-934.883865686370,-339.218288732990,688.991149909023,1652.130108800290,2083.564636418698,1342.712676959258,219.290545342112,-930.444722646471,-1364.767159849220,-1597.773965783404,-823.086072363844",-324.728959515217,-12.299272066115,16
18,1631596439,Sequential,16,464.178169098844,651813.034378924989,"2309.455887214921,1027.679478773051,178.728197995925,-2284.527981692528,-1568.356309887111,1463.703180281107,4573.908212075205,4182.489832543230,-126.723496368382,-2647.426892146024,-4196.555426658926,-3361.206150439595,-4570.610930982955,-1124.523256090262,922.119327620759,3842.836347607741","-147.848299923213,4892.954313176371,1548.945341505309,2131.721998248732,-1081.420054232151,-4780.329818902714,268.709627616341,2739.346388680396,3381.209079096367,3858.881285783231,965.411007346513,-3691.214096505602,-1768.219637767334,-4127.488509933051,-2526.490237085520,-2950.465950370250",-93.285384003674,-294.898384177021,11
18,1631596439,Proposed,16,463.880412827460,556651.468573539518,"2305.446667317815,1068.056011191646,129.629543620228,-2377.046150122094,-1638.368928940390,1462.040079223482,4596.413032828907,4139.006162487795,-251.254617006753,-2668.133371861122,-4182.388640185021,-3347.572559836151,-4486.393209702149,-1164.594879179110,859.268550525394,3828.681572207428","-153.304163264735,4867.412452459042,1548.519406470331,2139.499001722134,-1001.081079925043,-4781.468268925791,353.059529508800,2805.107482234514,3266.800223227498,3751.511763023774,934.147889872988,-3525.972387635844,-1792.295900547058,-4066.169094238307,-2393.434329712971,-2936.258051742495",-107.950671089381,-61.495345467073,16
19,2033003160,Baseline,16,404.061313683140,200491.479034968797,"537.136392532456,823.992273919428,-98.220157355178,-896.239632661766,-570.602960268374,-36.132409887183,1945.937068493042,1383.703080008285,691.924912702181,-536.980344647147,-1589.841380480770,-1522.978284282123,-1691.984848336575,-0.393966707329,520.320033525799,1157.077609241254","-486.439558610896,49.756992560951,1193.479408007436,390.992982761906,-167.906924496164,-622.209553574102,775.689373931089,956.176482307839,1316.559358151839,1170.219908903356,1424.759842858394,-408.297044393428,-912.884590992873,-1276.157373570592,-1712.184159458400,-678.039939036047",-172.422389240199,408.815216383700,16
19,2033003160,Sequential,16,464.782752228028,769439.243224036647,"607.712046330690,2351.123269427957,-657.377063428641,-2942.063854546849,-1456.333812866565,1440.653992716722,4994.876007989606,4351.504319873534,1781.632194443504,-4135.301826990043,-2096.463571346865,-4950.632769156255,-2651.163979902798,-2308.412462790958,1067.248659115367,3188.483311578591","232.113245642466,1306.850861142276,4956.592086007139,769.631428148191,-1198.952038215026,-3057.305636732472,-226.287637107638,2462.366249294675,4481.882611586854,2810.278894718962,4008.215761815942,-700.838812268591,-2036.297028738517,-4141.567340810670,-4884.738915082019,-3462.331372935473",429.124990562578,248.739054716157,15
19,2033003160,Proposed,16,462.314937063303,568302.587524405564,"488.178541897759,2322.186790058403,-582.105734510012,-3079.275732599496,-1450.679931146289,1404.790929244999,4996.775938127167,4273.547923720701,1830.503093804759,-4151.451305690263,-1989.559370822162,-4948.596354993989,-2772.444960537456,-2274.011295214689,1028.450749868111,3124.487247505932","265.541850524054,1265.307029294777,4965.999689272096,841.522848241741,-1120.523100767152,-3037.692583095530,-179.527781007188,2595.532343019921,4278.693338498402,2786.656070720355,3953.450906588936,-620.425930608671,-1984.978457701213,-3912.266825564140,-4893.085841786931,-3542.114695725517",-111.200216955408,103.880553743996,16
20,139612046,Baseline,16,398.313151103772,191078.419930999895,"-370.665093283356,785.315623836310,405.305413697657,-870.648829666010,-1031.541882191736,682.259572765580,1629.284782067208,1517.733359066930,449.387475456379,-526.237839879254,-984.938442694943,-1694.849593019424,-1775.950051090040,-141.174190585385,1077.153954314648,782.046809631065","325.950554873633,132.076317315673,616.393492912120,482.309605613695,-325.562639027419,-136.696590747952,666.323543255238,1292.270806962174,1021.210646689363,1489.238592579160,1742.964210995138,-24.027958424602,-755.821288239380,-1343.254374652215,-1565.747902725197,-1229.808665119487",37.259492183338,218.079843894337,16
20,139612046,Sequential,16,464.751146182901,758975.241582126822,"4454.751977784122,4056.767086077777,156.785922662587,-2327.218993829554,-3368.041196637644,674.105091071262,3494.850369998448,2509.336667081165,1878.084809059756,-407.197692300308,-4610.838263182077,-2798.550968252393,-4153.122418147639,-2885.405619526845,1029.113831237254,1280.542796275249","526.179406468126,2922.778970757369,1644.659786687638,948.743005058593,-874.488688624130,-1469.483937552221,-3119.442530627897,1993.406656402056,4572.234481607349,4131.724925998607,1259.115577643607,3712.878777837379,-2043.058012579779,-4083.433920099802,-3526.121769891948,-4833.239193422853",-329.021567328850,948.715652600036,15
20,139612046,Proposed,16,461.964392405527,567733.368851390900,"4429.517784006725,4032.995675707516,107.598485317342,-2368.863761027775,-3364.404058789456,738.382953694603,3466.508591284445,2495.015213587235,1927.385818588721,-384.497641337635,-4501.294645614593,-2751.780318937871,-4175.021785910366,-2902.489088538245,1023.241790017531,1113.239425036785","440.550968143796,2896.047305877865,1694.958341473701,863.052357083636,-883.563332164943,-1567.559777614650,-3053.389930664243,1919.581460474206,4611.993150758518,4113.660676672174,1284.421515942995,3688.248799234839,-1990.276627678759,-4010.643470102037,-3554.231428866281,-4874.494638682431",-69.654097682190,98.647210618024,16
